"gene","GSM1932083","GSM1932084","GSM1932085","GSM1932086","GSM1932087","GSM1932088","GSM1932089","GSM1932090"
"CPXCR1",3.14327667257599,3.64832726442112,3.930523424427,4.41043669763365,3.32392959938953,4.13875460105733,3.72588716337544,3.81358409920034
"CPXM1",6.82191654189133,6.37381207979666,6.85405025853543,7.03210281628924,6.47972205394899,6.26261391542446,6.91766183067089,6.52145814960757
"CPXM2",7.8869273483746,7.99195702083893,8.17831118680007,7.76020217400715,5.49814933269557,5.45423673914563,5.47088428695449,5.86223611167459
"CPZ",4.29909289130955,5.76439841530436,3.94406371418347,6.41623239549986,4.79542456834077,4.01478812582995,4.01826107957034,5.30516284522329
"CR1",3.98517879368494,3.99057453763487,4.3490410169619,4.95814894791428,4.75010152679629,4.85114980507994,4.18651474048407,4.51220027037833
"CR2",3.96233051997625,4.03166329454281,4.00089140026154,4.2793508679272,4.6400742035913,5.09482844144478,4.48688610915411,4.99375899194347
"CRABP1",8.98815658362172,8.87688211399172,9.1933693266278,8.96987308154891,8.71697265146566,8.70718854919359,8.99674739542181,8.5525326171027
"CRABP2",10.1977802405405,10.2739432161894,10.398545632649,10.1143731146928,9.72456497580119,9.49329602933738,8.01908683124628,8.54933640618869
"CRADD",12.2048519164255,11.5723874408322,11.9572082364822,11.362944695718,11.0527335566046,10.9829085208952,11.0421618713203,10.9391300864823
"CRAMP1L",7.80790342188812,7.51108592719076,7.99540638397109,7.12496267991674,7.59396307487057,7.14366054194659,6.96305187736913,7.07122506529493
"CRAT",13.6717676784144,13.6822100233235,13.7453118905224,13.5631497484849,13.4619563887779,13.3371409716675,13.8310498477484,13.6157939512883
"CRB1",2.97246419388611,3.09595985417842,3.80418358983815,3.68883932607442,3.26585122129319,3.78234764752073,2.95182033045771,3.18390695472713
"CRB2",4.91119729027658,5.37659597196559,5.06693513686584,5.47501024879509,4.61734309613148,4.59146094984814,4.66886904718337,4.94518343715084
"CRB3",4.74135744528457,5.10658069497175,4.86164372225015,4.90887048952497,6.91118318195224,6.74244794163438,7.34914301544058,7.05781175630577
"CRBN",11.115105883093,11.0737216276004,11.3827519069069,11.0052748350042,10.8511451994952,10.8366821289733,11.6152910737732,11.2222507285626
"CRCP",11.027953449263,10.2788497784268,10.6819426115766,10.1885365257382,10.4082200524959,10.2405751251294,10.2010171034121,10.5362129005113
"CRCT1",5.92647910608746,6.32779080270808,6.87611881830904,6.33226680605137,6.45773773675435,6.30545164461524,6.05326839481458,6.19005337588245
"CREB1",10.2500563837352,10.2415323758681,10.3641255467354,10.0598293506647,10.0055511200419,9.84552483045266,10.1199392993095,10.4659720970706
"CREB3",10.9904349364499,10.8084354750751,11.4376811730939,10.5681524881109,11.4517281629947,11.5290628440722,10.6934091396013,10.9743863945938
"CREB3L1",13.8925551184931,13.6023729088919,14.076081512606,13.4587948785826,13.2269058037271,13.0191491445024,13.5367704837883,13.1956926529805
"CREB3L2",15.026932284152,14.6220483682781,14.7754868110152,14.4912336614128,13.6258845671136,13.4615203331703,13.4431416557581,13.7660650182334
"CREB3L3",5.29513631456064,5.68149196643218,6.05855502714098,5.7032042400524,8.60418098612461,8.37944932599307,7.85795723399332,6.95708670304897
"CREB3L4",10.3777697960611,10.5829225752576,10.9817475568609,10.5178904784766,9.96002811906299,9.92729053173637,10.5673454894924,10.2568946949924
"CREB5",10.3807929430968,8.32268521640479,8.40375546563141,8.16109548881036,8.83787885829657,8.74229959574171,7.62325145974218,8.11270992615536
"CREBBP",10.7593228746501,10.6199335302932,10.8669309055581,10.6742149405293,10.3457175702463,10.3014306651881,9.94942444910295,10.1815693218372
"CREBL2",8.80965617766157,9.5210481429851,9.30821769074305,9.12508144193096,9.27239832640283,9.24888174700518,9.17017965221163,9.3171457108464
"CREBZF",9.03243860182986,9.2187455236916,9.39483667286258,8.75333937806073,8.52121008982162,8.188121366453,8.34526187496249,8.44356636932291
"CREG1",11.7471791172584,12.0012831597444,11.7465272024666,11.6474807678178,14.2687656444828,14.1041228280416,14.0925077259247,13.9700456283377
"CREG2",6.4574754248307,5.98454763190362,5.33964583818519,5.96711877188955,5.91945996036554,6.08246989086266,6.21630544650764,5.67795634399303
"CRELD1",9.99853497588222,10.3182961397329,10.6566837734125,10.1745096358782,11.6396259085061,11.4759981771794,12.5268101624072,11.5404054468168
"CRELD2",14.087605353304,14.1452841626822,14.5357461734242,14.0126856111096,12.9159661244277,13.1744544331679,13.494764310772,13.3264828117803
"CREM",10.8873688984643,10.0814750215713,10.0921052429621,9.78277495710655,11.2356173836377,11.1781436184409,9.64647173003156,9.92604506412387
"CRH",3.91425538243875,4.6089173816238,4.4805248742683,3.93782448863035,3.99071793045534,3.95282174470355,4.25075841503821,4.26349336532272
"CRHBP",4.65752734027287,5.23465302395616,5.33588727084795,5.17389252271329,4.72613743428349,4.26181804693842,5.40613012366928,4.37169538946506
"CRHR1",8.95682183252505,8.61012930687987,8.89502105684249,8.80101433732734,8.56368851244424,8.76661264873552,8.57336422111993,8.59461266251448
"CRHR2",9.3586841176979,9.24061576337764,9.38686585464539,9.2017879209149,8.97385799510666,8.95778688046701,8.78223647121008,8.6481924635293
"CRIM1",7.12073843289572,7.04153736880053,6.83688579027597,6.42228092710446,6.7681059538654,6.74603698052079,6.65821689641907,6.75164687171531
"CRIP1",13.7570607271762,13.8844338135472,13.8245063042716,13.7863717072714,10.9373198773973,10.8971418413234,10.1288020543226,9.98399495782068
"CRIP2",10.7240667180527,10.5452528261259,10.5780874067744,10.3806165593203,9.42341109969319,9.37098589393936,7.89199252352728,7.60821547958209
"CRIP3",4.34333668075385,5.28200637536962,5.2070806777411,5.60999894584791,5.14819504232479,5.66214307838155,5.14823287705675,5.58412636697609
"CRIPAK",9.80279224245617,9.68013616366868,10.2808446182224,9.6564716634028,9.1709742781034,9.19891050624275,9.62713709607219,9.47105284986315
"CRIPT",10.7383563457779,10.7334837222864,10.8024248237822,10.5109171102057,11.3269735855949,11.1603156026763,11.2295685040722,11.2592722981076
"CRISP2",5.71204459537629,5.66713621496595,5.7102410619321,5.55508876632022,5.67685183302756,5.52068464429025,5.02436041844145,5.29421964229469
"CRISPLD1",3.8177704867479,3.6901264039865,3.58582052884358,3.73798619229595,2.47874535530467,3.93964681665646,4.54869363580295,4.57545750062345
"CRISPLD2",9.34725899734435,8.31998265754606,8.55242348803429,7.75625660443862,9.67965986042359,9.6090963100569,8.84709424791013,8.69550420098569
"CRK",11.1812874979054,10.8104219586126,11.5228334066648,10.7101276900524,10.9151202551002,10.8151556482774,10.1767487144916,10.4446097984354
"CRKL",10.9862293631303,10.8454074691872,11.2267611906474,10.68080578354,10.3465322143918,10.1388498875787,10.0292177536619,10.3472843818639
"CRLF1",10.7912415987746,9.26332173981031,10.5324218523157,9.20039444151538,8.26211401381962,8.30993002771379,8.2977493760842,8.09814306616883
"CRLF2",8.62750608451113,8.64309705675231,8.6133337660313,8.81743388816201,8.5937245531787,8.5980978428888,9.05749489268677,8.48738054467042
"CRLF3",9.15397750446805,8.9956277608688,9.67496369887002,8.85744479437187,9.16418811207741,9.05691939650974,8.99301501075048,9.02105930299952
"CRLS1",12.7722909987805,12.8343682718811,12.9929662410372,12.6362187327487,12.5017746698306,12.4405929737956,12.4430361691867,12.7190485749781
"CRMP1",7.2277004474932,7.09451139518228,7.26071238211675,7.03063269873289,8.40401145858326,8.06694152295308,8.17038418127285,7.71314988323405
"CRNDE",11.9059753507895,11.6949688262623,11.5318988268698,11.4115606017804,11.9579819329118,11.8213003172573,12.143784548514,11.939391401614
"CRNKL1",10.4473247013683,10.0528542235012,10.5443227823481,9.94248045938717,9.66235840575776,9.51765556929289,9.62748496515582,9.74573730546656
"CRNN",8.82758208758579,8.79965877463397,8.97603156398161,8.71823104810755,8.47309436785719,8.48974754617264,8.6967751969514,8.3849429190252
"CROCC",10.2077228963221,10.0547449572541,10.4899459550311,9.83559676452382,8.9334911391501,8.80277864036294,9.99161492241267,9.77033349526448
"CROCCP2",12.2726740095494,11.8518023916513,12.1472404445093,11.7989960817321,11.253736223624,10.9858872367741,11.1795264010931,11.4011817511225
"CROCCP3",5.18935882918673,5.57268291783206,5.92595383531681,5.68461872644333,4.59397392482336,4.44295536901423,4.18711362030066,4.90254052197474
"CROT",6.59272415779835,7.26670390188037,7.3795809280297,7.01236395315587,5.79610241743877,6.0772842151496,6.32163463890608,6.20152073454584
"CRP",6.18982157467212,6.58988613781038,6.71588759261925,6.95625044344416,6.48316438640662,6.08309907588909,6.96892799813723,6.61255890557162
"CRTAC1",4.73530656925839,4.69268099769099,4.90380083568346,4.89384993593308,4.38947106484504,4.35943395108495,4.12250202017961,4.44236623602863
"CRTAM",5.19644727345287,5.4223211140909,5.38779019157984,5.00367999081074,6.04800723644537,6.13425193354526,6.14869395388687,6.0100703765674
"CRTAP",8.01543668010501,7.93344799625244,8.23838553033376,7.79924910141668,7.65555990948445,7.65906669738539,7.26615760405334,7.49307068987584
"CRTC1",11.1505436069823,10.9656787325104,10.9436112689183,10.7332599987989,10.5133295456916,10.4795839299819,10.8083872059119,10.796430397239
"CRTC2",13.0610406377143,12.6614801057224,12.9140877192587,12.4821077820905,12.3210567705937,12.2495477603479,12.2961409453958,12.2392651670264
"CRTC3",10.9241946833847,10.3360977706628,10.9936507857372,10.0018932510701,9.20285669084671,9.24970956209229,9.74734389087799,9.28278028042717
"CRX",6.33079355378071,6.25820021898048,6.5755620726232,6.72246983613193,6.3483313850929,6.16372129832375,6.81394505924293,6.23578562027546
"CRY1",10.6988675718702,9.95634200120362,10.0525350110792,9.90764988303554,11.5435314936236,11.2356425118848,10.2691987875478,10.6992138421803
"CRY2",11.1498891462213,10.7183279551544,10.7819233029061,10.4547318100393,10.8268461149229,10.691794700792,10.5228077537957,10.3067779350444
"CRYAA",9.661056354233,9.87396354147847,9.84620491580723,9.62826139383618,9.50371679450943,9.43947058900754,9.56806722707992,9.4571671863619
"CRYAB",10.1318951220881,9.91927538826455,10.4239191814561,9.7156244853686,8.17786338622337,8.17859503731674,8.14269616430484,8.03570131506072
"CRYBA1",4.38534675096854,4.58190429477657,4.11767667644663,4.71193310001376,4.29554150092881,3.62120429114131,3.6841532167102,4.09271731564553
"CRYBA4",5.48419128044879,5.03452163040672,5.33735105126975,4.78063603360244,4.81978358426678,5.10007900439239,4.94401455032627,5.31809839570657
"CRYBB2",10.317204198247,10.0288656485433,10.3341388200867,9.74199185494184,9.10228066303466,9.00831790568505,8.61687218809435,8.96861605032817
"CRYBB2P1",13.460041110372,13.1933183169049,13.1520946169856,13.3181600096396,12.8329211929275,12.6631514948826,12.7669975176841,12.8095098428848
"CRYBB3",5.06142062015194,4.89295919985172,5.06562870346236,4.86520218711539,5.1839104076095,5.10609613574811,5.02325442067036,5.51506425025986
"CRYBG3",8.90561258035699,8.85392885800406,9.16243281886113,8.89024232174153,8.68280459526416,8.95624859326316,9.22113896798534,8.96507886229882
"CRYGA",8.13271090159225,8.28898636985054,8.36159327027864,8.00539144810353,8.01759558935947,8.06921171451974,7.93260382255747,7.9370570193135
"CRYGB",4.3259813461102,4.34049312339684,5.17921121402909,4.67151638412035,4.63624172632201,4.51924995196317,3.69740120122666,4.48210861549732
"CRYGC",4.90265242296477,4.73210576079454,5.388961971382,5.25219798029663,4.75904922599232,5.16849839265019,4.98164623269149,4.76827956597729
"CRYGD",6.48565430742962,6.72961637977628,7.01341959247477,6.13198942530619,6.53155471388812,6.55175361208898,6.36371915154972,6.12230576632213
"CRYGS",7.44937548772399,7.40436908688086,7.64712580553314,7.39045255657859,5.85382026326548,5.75749159285729,6.04831965880782,5.70836463686567
"CRYL1",10.1470085816515,10.7071500288269,10.6578986973811,10.4710539892704,10.864178156405,10.7014967976331,11.2359075284122,10.7111960456133
"CRYM",9.83148915918591,9.46542555457558,9.84846986737228,9.44825360585313,9.55539511397353,9.55153174222614,8.93186911053371,8.52252574073715
"CRYM-AS1",7.17789167798365,6.62343305484441,6.89418209793761,6.6664736908431,6.70550630931154,6.54314489526678,6.24598329240462,6.12797779757557
"CRYZ",12.2771591326199,12.4183735730071,12.8073119865486,12.1484834711895,10.2662509098313,10.1976684525845,10.3020810183938,10.2044411479016
"CRYZL1",9.83851862720491,10.1145969556731,10.3278834481227,9.58493334408574,9.60905215780438,9.60329507863967,9.78943644969521,9.6468135289733
"CS",16.0443349809487,15.7173181592657,16.222827153363,15.6414379226767,14.6741756955437,14.4351909981898,14.5875138230144,14.7607162928588
"CSAD",8.0753383708822,7.74221159564002,8.25818901842838,7.42147729724759,7.26319856880218,7.24147392548814,7.31463289886454,6.94663120361441
"CSAG1",7.12640278125243,7.24503713231096,7.32455482453694,7.1369949968453,8.97793579702422,8.93064739987057,8.95105730207503,8.84737366733393
"CSAG2",5.84645818839488,6.48182346696669,6.18337949935994,5.75600299541618,7.69621211414549,7.90152268671266,7.79116079778552,7.82983484240328
"CSAG3",6.97850659718463,6.97436386800118,7.02343810649624,6.70199641986951,8.4165804379109,8.60544795621594,8.8048514755045,8.3689685693618
"CSDA",14.1546013467427,14.6167710705601,14.617709635848,14.3155988962396,13.4812128618225,13.3106780534717,13.8897415739498,13.3263002229064
"CSDC2",5.99909913895936,5.69222070539668,6.15701740740794,5.80386579911881,5.34013669667779,5.5147326404276,5.52517903193946,5.36041410976904
"CSDE1",14.206781608782,13.8961942284931,14.2799913476681,13.6778726313159,13.547588599383,13.4001949647046,13.6835133076638,13.4597312540046
"CSE1L",15.4690728960739,15.1374158533714,15.6904462790358,14.9817536571713,15.1658153813406,15.121695377567,14.9232030308425,15.2936189168832
"CSF1",10.2784363077978,10.4197281475009,10.4490017667967,10.1050005543485,10.8857258666962,10.6888768089852,11.0554903360622,10.6391097495139
"CSF1R",8.61492137112853,8.01108174278417,9.07401720629501,8.03055667619651,11.1707335850887,11.0429573207611,10.1325095990426,10.8705332391792
"CSF2",6.59800319079476,5.57328208265406,6.29357333973547,5.56922247558591,11.3765425484403,11.2888284084932,10.9302728798206,10.0746187298338
"CSF2RA",3.4590091094363,2.66067310464042,2.759910227833,3.57794466168168,8.14861781447405,8.25230863586595,8.93198549438475,8.34270308822317
"CSF2RB",6.10397109581088,5.7183977684161,6.16678852172438,6.10589361548268,5.78973548426387,5.55749185445901,6.12509227557455,5.81604282015021
"CSF3",6.33699490027426,6.32829396964469,6.42506697171183,6.28289250372112,5.10840021238587,5.00724839028093,4.84942331710575,5.03390128027876
"CSF3R",9.4839408571289,9.37420959745777,9.51772425870705,9.29637705427,9.14391166912124,9.00337055433145,9.47683363164707,9.32492551186193
"CSGALNACT1",7.16171820612905,5.98812860811574,4.9050316400588,5.92628149955236,9.56728927648709,9.43624072412977,9.8857998883325,9.5675851448637
"CSGALNACT2",11.3310387846153,11.0595301461711,11.1511552688573,10.6464072138213,11.9110629915198,11.7412999877345,11.2324824946421,11.4044596813231
"CSH1",7.91197361676057,7.83125073212463,8.01394612356124,7.92943346868873,7.28648364052429,7.39223308276595,7.38120963498816,7.59868438505169
"CSH2",7.33442864547536,7.22113059676319,7.22294149738169,6.84030056272137,7.15470146370817,6.70770670378286,6.85213594407416,6.82096749252005
"CSHL1",7.48971374944699,7.46077187437718,8.08623485580907,7.29168807925883,7.01128741119719,7.04914694599351,6.85940655630939,7.11465519158081
"CSK",11.406467940536,11.372614622531,12.0058984243935,11.0622011138464,10.4016941144324,10.3500172401929,10.4564865404139,10.3208735040914
"CSMD1",5.13104898976456,4.84209932407138,5.20677093090916,4.48822442266183,5.0793187550085,4.90779243088816,5.19440737461643,4.69655580923655
"CSMD2",6.61358806602362,6.3565343522491,6.31297366982235,6.33686193896685,6.0032120311466,6.35749040726241,6.3853576753209,6.29595602962033
"CSMD3",4.00278882750149,4.75477737223867,4.75070827234137,4.09694314289596,4.64558344634021,4.60890673955,4.2894412108048,3.88917260896293
"CSN1S1",7.9791283597674,7.83345419375336,8.17967067242246,7.80873756554203,7.54406244910211,7.41284145859001,7.75187258794424,7.6404284541609
"CSN1S2BP",5.31422264213582,5.70305386996448,5.10758196458199,5.31668190948855,5.3732051391908,5.19919250515425,5.00027359018812,5.13461520335732
"CSN2",5.15090970698536,4.89013822648701,6.62165101679192,6.53122078993074,5.17152946782954,5.32093622577066,5.27162583315631,5.95835803851244
"CSNK1A1",10.0276747585211,10.1356922032116,10.2784874173276,9.75875884326072,9.63416700895753,9.56385726032973,9.56685734423432,9.36682920841299
"CSNK1A1L",10.9587917038053,10.5383331739712,10.8130778494341,10.1110765511374,10.264157175246,10.1241066766738,9.87002848159545,9.67269118884561
"CSNK1A1P1",4.92845176547467,5.86968190432397,5.38613526631716,5.42420959841914,5.03185562590027,5.43219440913915,5.14516830593477,5.38746728546214
"CSNK1D",12.9501185532882,12.841546201697,13.0601670963288,12.5027884726024,11.9924634991622,11.7811140569763,11.8827166642839,11.4676940240057
"CSNK1E",10.4129769606609,10.6433995757756,10.6289974308296,10.4395178807623,10.1312675198605,10.099202716909,10.2188667320455,10.0536675562762
"CSNK1G1",10.2012450541688,9.84825749329242,10.3857143270296,9.91027751977152,10.0641845439278,10.0104031727373,10.1040727868399,10.0848026475671
"CSNK1G2",13.1796630769437,12.8649855738066,13.4649693686396,12.9012690538629,12.852242478756,12.7267502740725,13.2674710844636,13.2268307121907
"CSNK1G3",10.7715667844934,10.512712496368,10.8699590425215,10.3057399291375,10.6072199609299,10.3137635912833,10.2595522398689,10.4516270416497
"CSNK2A1",12.2366996916659,11.838621189837,12.6807774311186,11.7719118494882,11.6425096528881,11.3631500896926,11.8815960580964,11.522417087504
"CSNK2A2",11.259851920071,10.9670595530712,11.3038673067122,10.84411544802,10.1583669201495,9.90037321772263,9.9463151585394,9.73943698638989
"CSNK2B",15.5415673412253,15.5063553047708,15.8276776254533,15.1578703100196,15.535641401869,15.4363979248248,15.4810040806504,15.4067374683669
"CSPG4",13.2161549716212,13.372558982497,13.4921610987529,13.2780258045836,11.5110136658391,11.3846853796483,11.1899040278193,10.8000106208806
"CSPG4P1Y",4.16996820149702,4.41804614362593,5.04058952930608,3.57819351053123,3.45618912721049,3.44342895566556,3.97642312047094,2.96726841201093
"CSPG5",8.04338048321112,8.45261840902337,8.4321968608476,8.187100527414,8.97100137523034,9.07515896401969,8.67709690772316,9.19116257887938
"CSPP1",9.52481353705089,9.35573336877098,10.0016681080298,9.11968993545838,8.71034593390353,8.75278196605312,8.3930436497975,8.46962138332386
"CSRNP1",11.0750155667805,9.6031741412859,10.0018102336632,9.23497349474243,10.5122749719253,10.4139067938493,9.22791763607349,9.5245824174627
"CSRNP2",11.3110146803929,11.1581966869958,11.2282256684582,11.0271012893644,10.0631195662968,9.90973797671741,9.61668093897578,9.7712200185647
"CSRNP3",4.63528941571331,5.33746630551999,4.90794236961905,4.76084361979558,4.72097113187369,5.21054741034983,4.66805040437079,4.547375730562
"CSRP1",13.0473484939901,13.4128052947658,12.9593444722803,13.0261560962147,13.6636058759111,13.479996156962,13.1523865244779,13.4416590187748
"CSRP2",14.5122620574445,14.6966165696544,14.4828451123877,14.4810223663998,14.5031884366905,14.3789741553975,13.1319506104328,13.7424525698292
"CSRP2BP",11.7380688954581,11.6504938305249,11.8363287963469,11.1862477780065,11.616675041454,11.6654854553474,12.0217554667822,11.9518976132068
"CSRP3",5.86165937789488,5.81512244065466,6.20959351469505,5.44385555456804,6.25670780533454,6.22318637424681,6.48097916662644,6.33189021651957
"CST1",5.05571882271074,5.0181355802444,6.48259838677479,4.95123150622685,7.89586775404052,7.81096216344695,7.17461793131297,7.24418474427973
"CST11",6.3114367954559,6.21282861547301,6.38279033649247,6.45339195524035,5.94376380734097,6.23598450509371,5.98890593605811,6.3192510183179
"CST2",7.03861043898226,7.22060835693591,7.21454817538663,6.89565378708919,8.81806501203052,8.489774435295,8.41140369920303,7.97232492091894
"CST3",14.6607714044397,14.927009366702,14.8382387654326,14.5452160664328,14.8163381887079,14.5666213263426,14.8296939838989,14.471609153639
"CST5",12.3600837566676,12.6917308015491,12.6638628611441,12.5165854045953,12.5909321699122,12.3079799270424,12.7457223596118,12.3887090422059
"CST6",10.2767568174477,10.2728474895419,10.2097758389451,9.96922774995308,11.3064318191455,11.1687703076736,10.9182562827221,10.6990680542847
"CST7",2.44480168383099,4.13559142400563,4.80643485912655,3.17672568152646,9.09386589622257,8.92335743551679,10.1467757153054,8.69649632766796
"CST8",5.05282924462013,5.06314304337204,5.25650569977778,5.39552930290779,5.17213860066552,4.49463954997939,4.70248628244389,4.75674785968186
"CST9",5.97679342425358,6.34037727389645,6.47979156307543,6.33509551452635,6.15154061527721,6.14707543788763,6.24677154664148,6.00060848608951
"CST9L",3.43931701439174,3.59746192796771,3.67885829767692,3.22495216942843,3.09308314259429,3.02258992657525,7.12628919564052,3.86898489280848
"CSTA",6.98237164479975,7.99805939204298,6.84422593478758,7.7249924824407,2.61367143669473,1.64933999871839,3.50126066032148,2.74568072326892
"CSTB",15.332418076162,15.4421938303303,15.778762464567,15.2416461766828,15.8691258090055,15.7467499490572,15.8078064402772,15.5446010480184
"CSTF1",12.7952327720949,12.45099718526,12.6659562312895,12.2815561753666,12.5973825802213,12.3873414502695,12.1584439135984,12.6099789900021
"CSTF2",12.8690095681995,12.6792420525596,13.2572021425415,12.5348632842134,12.5020676691106,12.3658854265827,12.4640692859508,12.7697658886593
"CSTF2T",10.3339756403638,10.2337990187277,10.2045915362327,9.93080441393209,9.45199588726917,9.4167014411277,9.55750635763983,9.56232692054783
"CSTF3",11.3968667965065,11.572523871106,11.8274187986342,11.3677541864113,11.3366447300169,11.0725518019634,10.8581027787892,11.2523737178121
"CSTL1",6.64225504984396,6.82706800546292,7.10918166374039,6.53902041433611,6.50986174549022,6.68106800554776,6.76877291692022,6.46004117604933
"CSTT",3.56291143531227,4.40284010034136,4.21419157509222,4.14639202355988,3.53787737718668,3.70589045291902,4.53632020935304,3.50629586888842
"CT45A1",5.80818497998237,5.54488776512651,5.83080163233715,5.14734777266784,5.67726887259172,5.34699336393493,5.51655760049383,5.59112941625871
"CT45A5",5.8432477160373,5.78231155195734,6.08240069781981,5.85156663825813,5.62638128171388,5.57800002218296,5.68723398615334,5.53156421110848
"CT47A11",12.3892504989715,12.3069800835428,12.374475681284,12.1377611593032,11.8842932876143,11.6999713206733,12.1302033041668,11.6261227271391
"CT62",4.63520465804529,4.51470862651823,3.78696942804248,4.59356406401457,6.50873032870911,6.39238369935356,6.31557074054524,6.44691272182433
"CTAG1A",6.00637655303171,5.95850466926125,6.76741219693177,5.73586518275433,5.91133659208438,5.9171579181059,5.8359056110747,5.64660994426869
"CTAG2",7.55326356516536,7.37287706293724,7.96381325038873,7.77019395530427,7.49111856958393,7.50941698947002,7.84254570064035,7.96067201546305
"CTAGE1",7.1268663243404,7.06502162112237,7.61945394164684,7.1417789434811,7.910393165362,7.88957075933,8.04079206409441,7.46412976128383
"CTAGE10P",7.31885259096506,7.26481862780037,7.96738639630394,7.17778307126737,8.0142458089366,8.02323471766532,8.2624241323023,7.60047924163589
"CTAGE11P",9.89062175809881,9.52834329932522,10.0379802176588,9.33656854861854,10.4447029654508,10.3567102005267,11.0833202092395,10.5468951146936
"CTAGE15P",7.27155060477234,7.06311437833626,7.7166410052895,6.75151432118924,7.93808567229746,8.00522412610843,8.06937553754922,7.78105264255444
"CTAGE4",10.0273112169199,9.84203486318046,10.3578727036104,9.61947533295857,10.7611935717703,10.6960657156049,11.4669679534906,10.9642243781013
"CTAGE5",9.11358142680514,8.63586928799015,9.23577893686744,8.57844130124838,9.63004042478194,9.45913091449004,10.2258456961271,9.7177752477187
"CTAGE7P",6.25408602865549,6.01389252521766,6.91636890405748,5.40407199150701,6.96481768995669,7.1301769944287,7.21167982099875,6.56597271203498
"CTBP1",11.6378826597264,11.6173910945644,12.2571443316998,11.3645886707308,10.8203430748026,10.7121053752634,10.8642532307358,10.8132358127388
"CTBP2",11.8904746910617,11.8960245604247,12.4706712469729,11.5306646524664,11.8207253271697,11.7871674295746,11.5906580035986,11.2964101880479
"CTBS",10.5693398276481,10.6430676126891,10.6449005744416,10.3808795039328,11.8895662021537,11.8379241988056,12.7911569205318,11.8625136458039
"CTC1",7.42928018053593,7.1542295618022,7.69796197553319,7.09782650006613,7.75495014449231,7.62630390690396,8.42818628082926,8.26378410717116
"CTCF",10.6808312709545,10.4498560725419,11.0569930477786,10.2234125085243,10.3261931522956,10.1444793974618,9.94112638590591,10.259514578403
"CTDNEP1",14.196103342296,13.9722160392967,14.3120178501148,13.8140145762512,14.1596277415432,13.9359357128808,14.2552845663708,14.1206582520839
"CTDP1",11.616399824523,11.1943239064798,11.782133593379,10.8942688278405,10.2137126230233,10.1738715797547,10.1553048466591,10.1604748712014
"CTDSP1",15.0468524300944,15.0724232112316,15.2163282829991,15.0579659102898,14.0529220313393,13.902007579837,14.6071349170107,14.2405483546288
"CTDSP2",14.8472012402559,14.9825925580442,14.9558864181654,14.9376846024784,13.4743548770778,13.3470925343028,14.1131235234203,13.8756043911961
"CTDSPL",11.2323187950232,11.4174626176357,11.3534857743424,11.2005631296339,11.4886378561181,11.3593266146616,11.8447589835011,12.0744471261403
"CTDSPL2",10.6457301862411,9.867913415251,10.1299612835352,9.80591243839811,9.48013317398054,9.24208245277807,9.09809468350997,9.55805038485792
"CTF1",9.95781171793877,10.7493445989612,10.2809675372999,10.551879028737,10.7783282475295,10.6035157084723,11.2655158235083,11.4878624773016
"CTGF",12.8970992806665,11.9237173314775,12.2182110493881,11.357355533453,12.6476238409811,12.7550804912525,11.5846641057838,12.880984616999
"CTH",11.7403734604961,10.3605087835467,10.1723083363631,9.93774247179281,12.5377060963493,12.4055817793956,13.623426539535,11.9545208362748
"CTHRC1",10.236755301531,10.152814256073,10.6354022334697,9.81495535398016,6.03897733223599,6.13947827446301,6.06327597178381,5.98001933470983
"CTIF",11.1821228472911,11.1674944680259,11.4637750243573,10.9682568763908,10.0548873744961,10.0133389764155,10.8254976057739,10.2793165326245
"CTLA4",6.28198006732667,6.42365311052177,6.72609523034572,6.58976452047669,6.16712744987707,5.79290372763515,6.06542903876188,5.75115863732094
"CTNNA1",13.9014580332378,14.1305817979424,13.9969571023388,13.8823144013617,14.8231671676347,14.6400307803961,14.7085903160561,14.6189629739775
"CTNNA2",5.24421992476228,5.34882866143483,5.4155463765519,4.80829592209587,5.24955831743312,5.2535385048449,5.47899344529625,4.94530191268597
"CTNNA3",4.73275376160881,5.40983246903141,5.16505325980475,5.17160792512043,4.63558196556939,4.8215509894442,4.65048822668933,5.05911162053236
"CTNNAL1",15.1718640286671,15.2564674361752,15.3202085755897,15.1290104602706,16.1797454498706,16.0558325292612,16.5989367477644,16.4975038370775
"CTNNB1",13.7361862381006,13.5204835969987,13.7672461107188,13.3754983047234,13.4144764366993,13.2583522163824,13.2954317036362,13.4325170652285
"CTNNBIP1",11.4149133427374,12.0251217981211,11.6964632244435,11.8553176672291,12.7972849330979,12.7158602773127,13.4788491928568,13.3873334148982
"CTNNBL1",14.7002218494838,14.5150129213276,14.8308573053355,14.3636796143077,14.2142393999062,14.2272872445651,14.3125348346828,14.4051354571477
"CTNND1",11.3012633552804,11.458552043819,11.57931060007,11.3679457962572,11.1086294397321,10.9054003028743,11.6185725628,11.4834533850914
"CTNND2",7.54792079213261,7.3400430528431,7.59019538457724,7.65691589669452,7.04368110976166,7.1950028203439,7.32313565711348,7.09784545776018
"CTNS",13.5836245791329,13.2291912903555,13.471325887379,13.424957464486,13.1393832646382,13.1098133025026,12.8292271553749,12.9547742323102
"CTPS",14.5393817716442,14.0289843050547,14.6119982003136,13.9539262959965,13.1377450433621,12.8172260538247,12.9745292549456,13.8415338502306
"CTPS2",10.6914640933716,10.8952857138943,10.8748758526755,10.9291020556732,10.2978375848611,10.1961935148853,10.3419109150419,10.40217501663
